Date,Time,Open,High,Low,Close
20190731,00:00:00,3014.5,3019.2,2956.8,2971.8
20190801,00:00:00,2972.0,3014.0,2941.7,2945.4
20190802,00:00:00,2945.5,2960.5,2913.5,2932.2
20190804,00:00:00,2927.6,2931.8,2925.6,2927.3
20190805,00:00:00,2927.6,2933.8,2776.8,2782.4
20190806,00:00:00,2782.6,2884.4,2780.1,2869.5
20190807,00:00:00,2869.7,2892.1,2824.0,2874.6
20190808,00:00:00,2874.8,2940.7,2870.8,2934.0
20190809,00:00:00,2934.5,2935.5,2899.4,2918.9
20190811,00:00:00,2922.2,2926.0,2912.7,2913.7
20190812,00:00:00,2914.0,2930.5,2872.4,2886.5
20190813,00:00:00,2886.7,2943.8,2866.5,2931.0
20190814,00:00:00,2931.0,2934.8,2832.7,2845.2
20190815,00:00:00,2845.4,2870.4,2816.7,2853.1
20190816,00:00:00,2853.1,2893.7,2848.6,2890.9
20190818,00:00:00,2895.5,2905.8,2894.3,2904.8
20190819,00:00:00,2904.5,2931.0,2899.5,2917.2
20190820,00:00:00,2917.0,2930.7,2892.5,2898.1
20190821,00:00:00,2898.3,2937.6,2898.1,2933.8
20190822,00:00:00,2934.0,2938.6,2904.0,2921.6
20190823,00:00:00,2921.1,2936.1,2834.4,2856.3
20190825,00:00:00,2825.4,2827.4,2810.5,2824.3
20190826,00:00:00,2824.5,2888.0,2821.5,2875.7
20190827,00:00:00,2876.0,2899.1,2860.3,2873.7
20190828,00:00:00,2873.5,2890.3,2851.6,2884.0
20190829,00:00:00,2884.3,2930.3,2874.8,2922.9
20190830,00:00:00,2923.2,2945.9,2912.8,2920.9
20190902,00:00:00,2909.2,2926.2,2889.0,2902.5
20190903,00:00:00,2902.7,2914.9,2890.8,2902.7
20190904,00:00:00,2902.7,2938.8,2902.4,2937.6
20190905,00:00:00,2937.6,2985.9,2936.8,2976.3
20190906,00:00:00,2976.6,2987.3,2971.7,2980.1
20190908,00:00:00,2982.8,2984.4,2980.6,2980.6
20190909,00:00:00,2980.9,2990.6,2968.7,2981.6
